experiment,native_language,speech_version,speech_recording,site,p_n_unique,participant_n,trial_type,trial_number,block_ws,block_cswl,condition_cswl,target_audio_ws,distractor_audio_ws,distractor_audio_type_ws,target_audio_cswl,target_visual,distractor_visual_1,distractor_visual_2,distractor_visual_3,freq_pair,key_pressed,is_correct,rt,chance_level,sona_gift_card,id_quest,age,gender,education,major,born_native,other_native,live_abroad,months_abroad,age_abroad,native_speaker,alternative_native_language,speak_foreign_language,foreign_1,level_1,age_acquisition_1,foreign_2,level_2,age_acquisition_2,foreign_3,level_3,age_acquisition_3,foreign_4,level_4,age_acquisition_4,normal_hearing,hearing_impairment,normal_vision,vision_impairment
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,203,11,test ws,13,2,NA,NA,audio/pp3.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,1.000669818,0.5,NA,92,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,203,11,test ws,14,6,NA,NA,audio/pp3.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,2.767660252,0.5,NA,92,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,203,11,test ws,15,6,NA,NA,audio/pp1.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.300777631,0.5,NA,92,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,203,11,test ws,16,6,NA,NA,audio/pp2.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,1.534238353,0.5,NA,92,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,203,11,test ws,17,5,NA,NA,audio/pp1.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.867333688,0.5,NA,92,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,203,11,test ws,18,5,NA,NA,audio/pp3.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,0.36734172,0.5,NA,92,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,203,11,test ws,19,5,NA,NA,audio/pp2.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,0.283982207,0.5,NA,92,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,203,11,test ws,20,3,NA,NA,audio/pp3.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.783982653,0.5,NA,92,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,203,11,test ws,21,3,NA,NA,audio/pp2.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.35054585,0.5,NA,92,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,203,11,test ws,22,3,NA,NA,audio/pp1.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.267212666,0.5,NA,92,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,203,11,self evaluation ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,6.785005453,NA,NA,92,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,203,11,puzzle concentration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,7.685199035,NA,NA,92,19,female,undergraduate,psychology,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,warm up ws,NA,NA,NA,NA,audio/pato.wav,audio/tibo.wav,NA,NA,NA,NA,NA,NA,NA,1,1,2.885167084,NA,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,warm up ws,NA,NA,NA,NA,audio/tela.wav,audio/bafi.wav,NA,NA,NA,NA,NA,NA,NA,1,0,3.401178897,NA,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,warm up ws,NA,NA,NA,NA,audio/bola.wav,audio/fabu.wav,NA,NA,NA,NA,NA,NA,NA,1,1,0.700926589,NA,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,warm up ws,NA,NA,NA,NA,audio/cabo.wav,audio/guvi.wav,NA,NA,NA,NA,NA,NA,NA,2,1,0.850553883,NA,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,5,3,NA,NA,audio/pp1.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.618185575,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,6,3,NA,NA,audio/pp3.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,2.684333315,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,7,3,NA,NA,audio/pp2.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.667093428,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,8,6,NA,NA,audio/pp1.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.867294418,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,9,6,NA,NA,audio/pp3.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,0.867259611,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,10,6,NA,NA,audio/pp2.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,1.600735952,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,11,1,NA,NA,audio/pp3.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,2.384420958,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,12,1,NA,NA,audio/pp1.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.70048525,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,13,1,NA,NA,audio/pp2.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,5.534677461,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,14,4,NA,NA,audio/pp3.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,4.601271895,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,15,4,NA,NA,audio/pp2.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,2.818047863,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,16,4,NA,NA,audio/pp1.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.633880106,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,17,2,NA,NA,audio/pp1.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.567429363,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,18,2,NA,NA,audio/pp3.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,1.083910183,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,19,2,NA,NA,audio/pp2.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,2.201002004,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,20,5,NA,NA,audio/pp2.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,0.884050572,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,21,5,NA,NA,audio/pp3.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,1.334387222,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,test ws,22,5,NA,NA,audio/pp1.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.683971854,0.5,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,self evaluation ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,9.952296123,NA,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,204,12,puzzle concentration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,4.801313575,NA,NA,93,29,female,graduate,civil engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,7,Italian,2,6,Japanese,1,28,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,warm up ws,NA,NA,NA,NA,audio/cabo.wav,audio/guvi.wav,NA,NA,NA,NA,NA,NA,NA,2,1,9.768923133,NA,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,warm up ws,NA,NA,NA,NA,audio/bola.wav,audio/fabu.wav,NA,NA,NA,NA,NA,NA,NA,1,1,0.40077772,NA,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,warm up ws,NA,NA,NA,NA,audio/tela.wav,audio/bafi.wav,NA,NA,NA,NA,NA,NA,NA,2,1,2.217594386,NA,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,warm up ws,NA,NA,NA,NA,audio/pato.wav,audio/tibo.wav,NA,NA,NA,NA,NA,NA,NA,1,1,1.117517988,NA,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,5,2,NA,NA,audio/pp1.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,0.900860276,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,6,2,NA,NA,audio/pp2.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,21.45460947,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,7,2,NA,NA,audio/pp3.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,0.417148317,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,8,3,NA,NA,audio/pp1.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,8.268513478,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,9,3,NA,NA,audio/pp3.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.533870199,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,10,3,NA,NA,audio/pp2.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,2.984228714,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,11,1,NA,NA,audio/pp1.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.35062082,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,12,1,NA,NA,audio/pp3.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,0.400419384,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,13,1,NA,NA,audio/pp2.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,1.651073136,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,14,6,NA,NA,audio/pp3.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,2,0,2.217511384,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,15,6,NA,NA,audio/pp2.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,2.701211741,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,16,6,NA,NA,audio/pp1.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,2.684168649,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,17,5,NA,NA,audio/pp1.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,1.934289583,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,18,5,NA,NA,audio/pp3.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,0.35086938,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,19,5,NA,NA,audio/pp2.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,2.751517688,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,20,4,NA,NA,audio/pp2.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,1,1,5.335580934,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,21,4,NA,NA,audio/pp1.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,5.034686386,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,test ws,22,4,NA,NA,audio/pp3.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,1.067463725,0.5,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,self evaluation ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,4.8848025,NA,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,205,13,puzzle concentration,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1.917477201,NA,NA,94,18,male,undergraduate,fisica,yes,NA,no,NA,NA,yes,NA,yes,Spanish,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,206,14,warm up ws,NA,NA,NA,NA,audio/cabo.wav,audio/guvi.wav,NA,NA,NA,NA,NA,NA,NA,2,1,2.684406946,NA,NA,95,21,male,undergraduate,material engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,6,11,French,3,19,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,206,14,warm up ws,NA,NA,NA,NA,audio/tela.wav,audio/bafi.wav,NA,NA,NA,NA,NA,NA,NA,2,1,6.551808017,NA,NA,95,21,male,undergraduate,material engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,6,11,French,3,19,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,206,14,warm up ws,NA,NA,NA,NA,audio/pato.wav,audio/tibo.wav,NA,NA,NA,NA,NA,NA,NA,1,1,1.700651254,NA,NA,95,21,male,undergraduate,material engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,6,11,French,3,19,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,206,14,warm up ws,NA,NA,NA,NA,audio/bola.wav,audio/fabu.wav,NA,NA,NA,NA,NA,NA,NA,1,1,0.650338613,NA,NA,95,21,male,undergraduate,material engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,6,11,French,3,19,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,206,14,test ws,5,3,NA,NA,audio/pp1.wav,audio/pp4.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.551380958,0.5,NA,95,21,male,undergraduate,material engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,6,11,French,3,19,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,206,14,test ws,6,3,NA,NA,audio/pp3.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,1,0,2.551516171,0.5,NA,95,21,male,undergraduate,material engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,6,11,French,3,19,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,206,14,test ws,7,3,NA,NA,audio/pp2.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,3.284542248,0.5,NA,95,21,male,undergraduate,material engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,6,11,French,3,19,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,206,14,test ws,8,4,NA,NA,audio/pp1.wav,audio/pp5.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,0.517109136,0.5,NA,95,21,male,undergraduate,material engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,6,11,French,3,19,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
Exp1 - ws only,brazilian-portuguese,L_balanced,mbrola,lab,206,14,test ws,9,4,NA,NA,audio/pp3.wav,audio/pp6.wav,part_word,NA,NA,NA,NA,NA,NA,2,1,2.11743811,0.5,NA,95,21,male,undergraduate,material engineering,yes,NA,no,NA,NA,yes,NA,yes,Spanish,6,11,French,3,19,NA,NA,NA,NA,NA,NA,yes,NA,yes,NA
