experiment,native_language,speech_version,speech_recording,site,p_n_unique,participant_n,trial_type,trial_number,block_ws,block_cswl,condition_cswl,target_audio_ws,distractor_audio_ws,distractor_audio_type_ws,target_audio_cswl,target_visual,distractor_visual_1,distractor_visual_2,distractor_visual_3,freq_pair,key_pressed,is_correct,rt,chance_level,sona_gift_card,id_quest,age,gender,education,major,born_native,other_native,live_abroad,months_abroad,age_abroad,native_speaker,alternative_native_language,speak_foreign_language,foreign_1,level_1,age_acquisition_1,foreign_2,level_2,age_acquisition_2,foreign_3,level_3,age_acquisition_3,foreign_4,level_4,age_acquisition_4,normal_hearing,hearing_impairment,normal_vision,vision_impairment
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,47,5,NA,NA,audio/pp2.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,1.287455,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,48,1,NA,NA,audio/np3.wav,NA,non_word,NA,NA,NA,NA,NA,NA,n,1,0.886915,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,49,1,NA,NA,audio/np1.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.08823,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,50,5,NA,NA,audio/p5.wav,NA,word,NA,NA,NA,NA,NA,NA,n,0,0.266755,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,51,1,NA,NA,audio/np2.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.825,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,52,5,NA,NA,audio/pp3.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.55497,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,53,5,NA,NA,audio/p4.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.271865,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,54,5,NA,NA,audio/p6.wav,NA,word,NA,NA,NA,NA,NA,NA,n,0,0.46906,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,55,1,NA,NA,audio/np2.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.742895,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,56,6,NA,NA,audio/pp1.wav,NA,part_word,NA,NA,NA,NA,NA,NA,n,1,3.638325,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,57,6,NA,NA,audio/pp3.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.36653,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,58,6,NA,NA,audio/pp2.wav,NA,part_word,NA,NA,NA,NA,NA,NA,n,1,0.331765,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,59,1,NA,NA,audio/np1.wav,NA,non_word,NA,NA,NA,NA,NA,NA,n,1,0.23869,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,60,6,NA,NA,audio/p4.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.257305,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,61,6,NA,NA,audio/p5.wav,NA,word,NA,NA,NA,NA,NA,NA,n,0,0.393845,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,62,1,NA,NA,audio/np3.wav,NA,non_word,NA,NA,NA,NA,NA,NA,n,1,0.29261,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test ws,63,6,NA,NA,audio/p6.wav,NA,word,NA,NA,NA,NA,NA,NA,n,0,0.370225,0.5,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,catch test ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s,1,2.13452,NA,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,catch test ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,1,2.18725,NA,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,catch test ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s,1,1.487125,NA,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,catch test ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,1,1.57131,NA,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,catch test ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s,1,1.110935,NA,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,catch test ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,1,1.821085,NA,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,self evaluation ws,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,10.20706,NA,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,self evaluation cswl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1.870565,NA,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,warm up cswl,NA,NA,NA,NA,NA,NA,NA,audio/bola.wav,img/bola.jpg,img/casa.jpg,img/pato.jpg,img/gato.jpg,NA,2,1,2.185655,NA,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,warm up cswl,NA,NA,NA,NA,NA,NA,NA,audio/pato.wav,img/pato.jpg,img/bola.jpg,img/gato.jpg,img/casa.jpg,NA,4,1,2.05589,NA,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test cswl,74,NA,NA,NA,NA,NA,NA,audio/pp6.wav,3,img/01.jpg,img/05.jpg,img/06.jpg,low,2,0,3.92093,0.25,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test cswl,75,NA,NA,NA,NA,NA,NA,audio/pp5.wav,2,img/05.jpg,img/04.jpg,img/06.jpg,low,2,0,3.80628,0.25,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test cswl,76,NA,NA,NA,NA,NA,NA,audio/pp2.wav,5,img/01.jpg,img/04.jpg,img/02.jpg,high,3,0,4.353005,0.25,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test cswl,77,NA,NA,NA,NA,NA,NA,audio/pp5.wav,2,img/03.jpg,img/04.jpg,img/05.jpg,low,2,0,3.436795,0.25,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test cswl,78,NA,NA,NA,NA,NA,NA,audio/pp1.wav,4,img/02.jpg,img/06.jpg,img/01.jpg,high,3,0,2.417225,0.25,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test cswl,79,NA,NA,NA,NA,NA,NA,audio/pp1.wav,4,img/01.jpg,img/06.jpg,img/05.jpg,high,3,0,1.87009,0.25,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test cswl,80,NA,NA,NA,NA,NA,NA,audio/pp6.wav,3,img/02.jpg,img/06.jpg,img/01.jpg,low,4,0,4.253175,0.25,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test cswl,81,NA,NA,NA,NA,NA,NA,audio/pp3.wav,6,img/01.jpg,img/02.jpg,img/03.jpg,high,4,0,2.115145,0.25,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test cswl,82,NA,NA,NA,NA,NA,NA,audio/pp2.wav,5,img/02.jpg,img/03.jpg,img/04.jpg,high,1,0,3.036805,0.25,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test cswl,83,NA,NA,NA,NA,NA,NA,audio/pp3.wav,6,img/04.jpg,img/03.jpg,img/02.jpg,high,3,0,2.08568,0.25,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test cswl,84,NA,NA,NA,NA,NA,NA,audio/pp4.wav,1,img/05.jpg,img/06.jpg,img/03.jpg,low,1,0,3.088245,0.25,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,test cswl,85,NA,NA,NA,NA,NA,NA,audio/pp4.wav,1,img/03.jpg,img/05.jpg,img/04.jpg,low,3,0,1.840255,0.25,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,catch cellphone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,2.529355,NA,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,388,2020-12-15_13h48.48.699,catch annotation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,NA,1.964215,NA,NA,1,21,female,undergraduate,Ciencias biologicas,yes,NA,no,NA,NA,yes,NA,yes,English,2,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,catch training,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s,1,8.839555,NA,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,catch training,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,1,5.347545,NA,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,catch training,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,n,1,2.54216,NA,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,catch training,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s,1,2.14983,NA,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,catch training,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,s,1,3.06231,NA,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,warm up ws,NA,NA,NA,NA,audio/guvi.wav,NA,NA,NA,NA,NA,NA,NA,NA,n,1,3.34943,NA,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,warm up ws,NA,NA,NA,NA,audio/bola.wav,NA,NA,NA,NA,NA,NA,NA,NA,s,1,1.25862,NA,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,warm up ws,NA,NA,NA,NA,audio/bafi.wav,NA,NA,NA,NA,NA,NA,NA,NA,n,1,2.517325,NA,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,warm up ws,NA,NA,NA,NA,audio/pato.wav,NA,NA,NA,NA,NA,NA,NA,NA,s,1,0.40033,NA,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,10,1,NA,NA,audio/pp2.wav,NA,part_word,NA,NA,NA,NA,NA,NA,n,1,1.10296,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,11,1,NA,NA,audio/p4.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,4.135105,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,12,1,NA,NA,audio/np2.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.47806,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,13,1,NA,NA,audio/np3.wav,NA,non_word,NA,NA,NA,NA,NA,NA,n,1,3.423145,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,14,1,NA,NA,audio/pp3.wav,NA,part_word,NA,NA,NA,NA,NA,NA,n,1,2.81071,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,15,1,NA,NA,audio/p5.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.47927,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,16,1,NA,NA,audio/np1.wav,NA,non_word,NA,NA,NA,NA,NA,NA,n,1,0.470785,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,17,1,NA,NA,audio/p6.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,1.248585,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,18,1,NA,NA,audio/pp1.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.500855,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,19,2,NA,NA,audio/p5.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.48568,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,20,2,NA,NA,audio/pp3.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.5641,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,21,2,NA,NA,audio/p4.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.48873,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,22,1,NA,NA,audio/np2.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,6.17683,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,23,2,NA,NA,audio/p6.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.384195,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,24,2,NA,NA,audio/pp2.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.386015,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,25,2,NA,NA,audio/np3.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.38278,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,26,1,NA,NA,audio/np1.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.69913,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,27,2,NA,NA,audio/pp1.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.353885,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,28,3,NA,NA,audio/pp3.wav,NA,part_word,NA,NA,NA,NA,NA,NA,s,0,0.37532,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,29,1,NA,NA,audio/np2.wav,NA,non_word,NA,NA,NA,NA,NA,NA,s,0,0.334975,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
2,brazilian-portuguese,L_conflict,mbrola,online,397,2020-12-17_13h31.57.233,test ws,30,3,NA,NA,audio/p5.wav,NA,word,NA,NA,NA,NA,NA,NA,s,1,0.28955,0.5,NA,10,30,male,other,Tecnico contabilidade,yes,NA,no,NA,NA,yes,NA,yes,English,1,NA,,NA,NA,,NA,NA,,NA,NA,no,NA,no,NA
